T,Sig_Np,Rate#,Pct_Np,CumPct,SigT,E:SNR0024,Sig,SigCalc,Range,Zero
3547.05,5.3121e-11,1.0,1.83386e-11,1.02271e-12,0.2272,2.2853,261.5,289.217,0.2272,0.0
3172.69,2.98196e-11,2.0,1.02944e-11,2.61952e-12,0.284,1.77305,267.6,289.104,443.38,0.0
2837.84,2.98872e-11,3.0,1.03178e-11,3.76902e-12,0.3408,1.92867,265.6,288.991,,
2538.33,3.86144e-11,4.0,1.33306e-11,5.08785e-12,0.3976,0.32806,284.9,288.879,,
2270.43,4.13937e-12,5.0,1.42901e-12,5.91096e-12,0.4544,0.65684,280.8,288.766,,
2030.81,0.0,6.0,0.0,5.43261e-12,0.5112,0.88668,277.9,288.654,,
1816.47,0.0,7.0,0.0,3.65577e-12,0.568,-0.276924,291.9,288.541,,
1624.76,0.0,8.0,0.0,5.82153e-13,0.6248,0.233262,285.6,288.429,,
1453.28,0.0,9.0,0.0,0.0,0.6816,-1.06226,301.2,288.317,,
1299.9,0.0,10.0,0.0,0.0,0.7384,-0.634519,295.9,288.204,,
1162.71,0.0,11.0,0.0,0.0,0.7952,-0.833414,298.2,288.092,,
1040.0,0.0,12.0,0.0,0.0,0.852,-0.166553,290.0,287.98,,
930.233,0.0,13.0,0.0,0.0,0.9088,-0.0521215,288.5,287.868,,
832.056,0.0,14.0,0.0,0.0,0.9656,0.120031,286.3,287.756,,
744.24,0.0,15.0,0.0,0.0,1.0224,-1.126,301.3,287.644,,
665.692,0.0,16.0,0.0,0.0,1.0792,-0.714725,296.2,287.532,,
595.434,0.0,17.0,0.0,0.0,1.136,-1.18569,301.8,287.42,,
532.591,0.0,18.0,0.0,0.0,1.1928,-0.774413,296.7,287.308,,
476.381,0.0,19.0,0.0,0.0,1.2496,0.255264,284.1,287.196,,
426.103,4.29695e-12,20.0,1.48341e-12,0.0,1.3064,1.84562,264.7,287.084,,
381.132,2.35377e-11,21.0,8.12577e-12,0.0,1.3632,1.02012,274.6,286.972,,
340.907,4.45533e-11,22.0,1.53809e-11,0.0,1.42,-0.481482,292.7,286.86,,
304.927,6.69699e-11,23.0,2.31196e-11,0.0,1.4768,-0.325788,290.7,286.749,,
272.745,9.03068e-11,24.0,3.1176e-11,0.0,1.5336,-0.269033,289.9,286.637,,
243.959,1.13644e-10,25.0,3.92325e-11,0.0,1.5904,1.49449,268.4,286.525,,
218.211,1.36981e-10,26.0,4.72889e-11,0.0,1.6472,0.421655,281.3,286.414,,
195.181,1.38844e-10,27.0,4.79323e-11,0.0,1.704,0.832967,276.2,286.302,,
174.581,0.0,28.0,0.0,0.0,1.7608,-1.23754,301.2,286.191,,
156.156,1037.44,29.0,358.149,19.9733,1.8176,0.49302,280.1,286.079,,
139.675,1559.63,30.0,538.421,69.9733,1.8744,0.3684,281.5,285.968,,
124.934,0.0,31.0,0.0,100.0,1.9312,1.85985,263.3,285.857,,
111.748,0.0,32.0,0.0,100.0,1.988,0.465473,280.1,285.745,,
99.954,0.0,33.0,0.0,100.0,2.0448,-0.384718,290.3,285.634,,
89.4048,0.0,34.0,0.0,100.0,2.1016,0.70273,277.0,285.523,,
79.9689,0.0,35.0,0.0,100.0,2.1584,0.95741,273.8,285.412,,
71.5289,0.0,36.0,0.0,100.0,2.2152,-0.0824108,286.3,285.301,,
63.9797,0.0,37.0,0.0,100.0,2.272,-0.0668357,286.0,285.189,,
57.2272,0.0,38.0,0.0,100.0,2.3572,1.92082,268.55,285.023,,
51.1874,0.0,39.0,0.0,100.0,2.4708,-2.79185,304.35,284.801,,
45.785,0.0,40.0,0.0,100.0,2.6128,0.368128,281.367,284.524,,
40.9528,0.0,41.0,0.0,100.0,2.7548,1.32769,274.95,284.247,,
36.6306,0.0,42.0,0.0,100.0,2.8684,-0.778289,290.7,284.025,,
32.7646,0.0,43.0,0.0,100.0,3.0104,1.43036,273.733,283.749,,
29.3066,0.0,44.0,0.0,100.0,3.1808,0.44048,280.333,283.418,,
26.2135,0.0,45.0,0.0,100.0,3.3512,-0.0637851,283.533,283.087,,
23.4469,0.0,46.0,0.0,100.0,3.5216,2.3674,268.4,282.756,,
20.9723,0.0,47.0,0.0,100.0,3.692,-1.05787,289.833,282.426,,
18.7589,0.0,48.0,0.0,100.0,3.8908,0.188186,280.9,282.041,,
16.779,0.0,49.0,0.0,100.0,4.0896,0.872397,276.367,281.657,,
15.0082,0.0,50.0,0.0,100.0,4.2884,-1.24119,288.8,281.273,,
13.4242,0.0,51.0,0.0,100.0,4.5156,2.08777,268.175,280.835,,
12.0074,0.0,52.0,0.0,100.0,4.7428,0.778887,275.675,280.398,,
10.7401,0.0,53.0,0.0,100.0,4.97,-0.73992,283.975,279.962,,
9.60659,0.0,54.0,0.0,100.0,5.2256,1.34064,272.2,279.472,,
8.5927,0.0,55.0,0.0,100.0,5.5096,-0.138681,279.68,278.928,,
7.68581,0.0,56.0,0.0,100.0,5.7936,-0.370574,280.22,278.385,,
6.87465,0.0,57.0,0.0,100.0,6.0776,-0.12471,278.52,277.844,,
6.14909,0.0,58.0,0.0,100.0,6.39,2.2854,265.933,277.249,,
5.50011,0.0,59.0,0.0,100.0,6.7308,0.0258776,276.483,276.602,,
4.91962,0.0,60.0,0.0,100.0,7.0716,0.408584,273.933,275.956,,
4.4004,0.0,61.0,0.0,100.0,7.4408,1.07861,270.314,275.259,,
3.93598,0.0,62.0,0.0,100.0,7.81,-0.440128,276.45,274.563,,
3.52057,0.0,63.0,0.0,100.0,8.2076,0.837289,270.225,273.815,,
3.149,0.0,64.0,0.0,100.0,8.6336,0.716843,269.943,273.017,,
2.81666,0.0,65.0,0.0,100.0,9.0596,1.10085,267.5,272.22,,
2.51938,0.0,66.0,0.0,100.0,9.514,-0.300269,272.587,271.374,,
2.25348,0.0,67.0,0.0,100.0,9.9968,-2.14411,278.7,270.477,,
2.01565,0.0,68.0,0.0,100.0,10.5364,0.0177198,269.41,269.478,,
1.80292,0.0,69.0,0.0,100.0,11.076,-0.531742,270.522,268.483,,
1.61263,0.0,70.0,0.0,100.0,11.6156,-0.141813,268.01,267.491,,
1.44243,0.0,71.0,0.0,100.0,12.212,1.86951,259.855,266.4,,
1.2902,0.0,72.0,0.0,100.0,12.8368,0.0564291,265.064,265.261,,
1.15403,0.0,73.0,0.0,100.0,13.49,0.964254,260.7,264.076,,
1.03223,0.0,74.0,0.0,100.0,14.2,-0.685418,265.015,262.794,,
0.923289,0.0,75.0,0.0,100.0,14.9384,-0.665255,263.623,261.467,,
0.825845,0.0,76.0,0.0,100.0,15.7052,0.546108,258.386,260.096,,
0.738684,0.0,77.0,0.0,100.0,16.5004,0.391081,257.457,258.682,,
0.660723,0.0,78.0,0.0,100.0,17.324,0.174082,256.713,257.225,,
0.590989,0.0,79.0,0.0,100.0,18.2044,1.0654,252.544,255.678,,
0.528616,0.0,80.0,0.0,100.0,19.1416,-0.843987,256.453,254.04,,
0.472825,0.0,81.0,0.0,100.0,20.1356,1.62876,247.783,252.315,,
0.422923,0.0,82.0,0.0,100.0,21.158,-0.111543,250.856,250.553,,
0.378287,0.0,83.0,0.0,100.0,22.2372,0.890361,246.35,248.706,,
0.338362,0.0,84.0,0.0,100.0,23.4016,2.08129,241.348,246.729,,
0.302651,0.0,85.0,0.0,100.0,24.5944,2.4917,238.419,244.72,,
0.270709,0.0,86.0,0.0,100.0,25.844,0.745772,240.787,242.633,,
0.242138,0.0,87.0,0.0,100.0,27.1788,2.12606,235.367,240.424,,
0.216582,0.0,88.0,0.0,100.0,28.5704,0.663808,236.592,238.141,,
0.193724,0.0,89.0,0.0,100.0,30.0188,1.31253,232.781,235.789,,
0.173278,0.0,90.0,0.0,100.0,31.5524,0.788184,231.579,233.324,,
0.15499,0.0,91.0,0.0,100.0,33.1712,0.409059,229.859,230.75,,
0.138632,0.0,92.0,0.0,100.0,34.8468,1.17869,225.627,228.115,,
0.124001,0.0,93.0,0.0,100.0,36.636,1.29734,222.676,225.335,,
0.110914,0.0,94.0,0.0,100.0,38.5104,1.47915,219.47,222.46,,
0.0992079,0.0,95.0,0.0,100.0,40.47,0.744457,218.028,219.492,,
0.0887374,0.0,96.0,0.0,100.0,42.5432,-1.27309,218.838,216.397,,
0.079372,0.0,97.0,0.0,100.0,44.73,-0.449717,214.02,213.178,,
0.070995,0.0,98.0,0.0,100.0,47.0304,0.0949682,209.673,209.845,,
0.0635021,0.0,99.0,0.0,100.0,49.416,-1.41167,208.967,206.443,,
0.0568,0.0,100.0,0.0,100.0,51.9436,-0.115923,203.1,202.899,,
,,,,,54.6132,0.0653096,199.112,199.222,,
,,,,,57.3964,0.871406,194.022,195.46,,
,,,,,60.3216,-0.358316,192.158,191.583,,
,,,,,63.4172,-0.0648475,187.666,187.564,,
,,,,,66.6548,-1.8603,186.293,183.451,,
,,,,,70.0628,-0.821595,180.445,179.219,,
,,,,,73.6412,-3.0941,179.366,174.88,,
,,,,,77.39,-0.137762,170.644,170.449,,
,,,,,81.366,0.0241695,165.837,165.871,,
,,,,,85.5408,-1.84126,163.679,161.197,,
,,,,,89.9144,-1.41374,158.303,156.443,,
,,,,,94.5152,-1.77309,153.872,151.593,,
,,,,,99.3432,-2.97257,150.384,146.665,,
,,,,,104.398,-0.625018,142.444,141.678,,
,,,,,109.738,-2.79378,139.934,136.595,,
,,,,,115.361,-2.04114,133.811,131.44,,
,,,,,121.24,-1.20356,127.625,126.258,,
,,,,,127.431,-0.248921,121.297,121.023,,
,,,,,133.963,-0.515819,116.292,115.735,,
,,,,,140.807,-3.92526,114.571,110.443,,
,,,,,147.992,-1.86256,107.064,105.148,,
,,,,,155.575,-0.620962,100.457,99.8358,,
,,,,,163.556,-1.20849,95.7167,94.5356,,
,,,,,171.905,-1.41326,90.6387,89.292,,
,,,,,180.681,-0.318054,84.3899,84.095,,
,,,,,189.939,-0.25791,79.1743,78.9405,,
,,,,,199.652,2.26496,71.8697,73.8732,,
,,,,,209.848,0.833791,68.1859,68.9045,,
,,,,,220.583,-0.230914,64.2289,64.0347,,
,,,,,231.858,0.336524,59.0148,59.2912,,
,,,,,243.7,0.729661,54.1042,54.6877,,
,,,,,256.168,1.55872,49.0129,50.2281,,
,,,,,269.26,0.44254,45.5996,45.937,,
,,,,,283.034,1.88817,40.4173,41.8187,,
,,,,,297.518,2.12183,36.3517,37.8869,,
,,,,,312.741,2.48164,32.4011,34.1535,,
,,,,,328.73,1.0415,29.9111,30.6285,,
,,,,,345.514,1.29601,26.4482,27.3201,,
,,,,,363.179,2.33447,22.6956,24.2244,,
,,,,,381.753,0.0428241,21.3206,21.348,,
,,,,,401.292,1.32778,17.8626,18.6909,,
,,,,,421.825,2.40789,14.7914,16.2552,,
,,,,,443.381,2.69331,12.4422,14.0399,,
